rank,content_id,client_id,model_score,suggested_action,reason_codes,stale_but_visible,model_decline_risk_high,ctr_underperforming_for_position,recent_click_drop,syndicated_not_owned,too_new_unstable,needs_verification_before_trusting,content_type,main_intent,impressions_90d,clicks_90d,avg_position,ctr,days_since_last_update,content_age_days,trend_direction
4164,content_4c0ec7058d58,client_19581e27de,0.7132265432138605,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,4270,33,1.8,0.77,104,330,down
4165,content_4112028e70da,client_19581e27de,0.7132155143474415,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,commercial,1854,0,27.0,0.0,104,236,up
4166,content_08b747d4bf4c,client_19581e27de,0.7132125269517188,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,informational,378,0,26.9,0.0,104,236,down
4167,content_baf4c82acc2a,client_19581e27de,0.713207963297604,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,421,0,58.3,0.0,104,144,up
4168,content_b8071fd67506,client_f74efabef1,0.7131857081377664,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,8658,18,5.1,0.21,20,92,up
4169,content_6eccb991e6ee,client_7f2253d7e2,0.7131752412089492,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,6984,17,16.2,0.24,20,224,down
4170,content_1e3f35867181,client_349c41201b,0.7131495691654208,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,transactional,399,0,17.6,0.0,20,119,down
4171,content_a9179e974712,client_f369cb89fc,0.713141505042901,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,informational,384,0,18.0,0.0,20,95,down
4172,content_f9bb6357fd28,client_d029fa3a95,0.7131271597666101,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,comparison article,informational,2275,2,6.9,0.09,8,148,down
4173,content_63c52831ef4e,client_19581e27de,0.7131032635800344,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,transactional,4945,4,7.3,0.08,104,329,down
4174,content_1227f9ecc008,client_6208ef0f77,0.7130994506976568,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,2635,5,20.8,0.19,104,144,down
4175,content_f1827cbe5a21,client_6208ef0f77,0.7130813524906184,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,1533,3,10.4,0.2,104,144,down
4176,content_d4c91d2e5697,client_19581e27de,0.7130492470485157,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,informational,1941,1,6.7,0.05,20,148,up
4177,content_d015eb800625,client_d029fa3a95,0.7129990277212102,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,comparison article,informational,1064,0,8.5,0.0,20,172,stable
4178,content_93c277cfc016,client_6208ef0f77,0.7129654052926104,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,4469,2,29.4,0.04,104,151,down
4179,content_ba7cf4708368,client_19581e27de,0.7129420710960509,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,1272,4,6.6,0.31,20,95,down
4180,content_3e5673c16aa7,client_7f2253d7e2,0.7129303405646776,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,26267,98,23.5,0.37,20,224,down
4181,content_b62c91e1c902,client_19581e27de,0.7129252919480891,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,commercial,1882,8,2.5,0.43,20,112,down
4182,content_57e4f4fdb677,client_f369cb89fc,0.7129202069725276,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,commercial,214,0,14.9,0.0,20,187,down
4183,content_e55da9707bf5,client_4e07408562,0.7129106990047184,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,22630,67,7.5,0.3,25,421,down
4184,content_4280e4a2970d,client_19581e27de,0.7128904325249468,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,commercial,2666,1,6.4,0.04,104,330,down
4185,content_432a53b6529b,client_19581e27de,0.7128848592750118,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,492,1,12.2,0.2,20,119,up
4186,content_4765df9ac025,client_7f2253d7e2,0.7128685481359549,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,False,True,True,True,False,False,False,keyword article,informational,2393,1,14.8,0.04,20,147,down
4187,content_c3310a9f5c2b,client_349c41201b,0.7128476668481917,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,transactional,2306,2,14.2,0.09,20,126,down
4188,content_272fb1aa2530,client_19581e27de,0.712806559198092,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,522,1,22.8,0.19,104,257,stable
4189,content_e922a83d1719,client_19581e27de,0.7127622961743713,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,transactional,5010,0,8.3,0.0,20,148,stable
4190,content_714d862c87a1,client_f369cb89fc,0.71269152781936,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,False,True,True,True,False,False,False,keyword article,informational,18795,29,7.5,0.15,20,95,stable
4191,content_286169b8fb7e,client_19581e27de,0.7126874070070122,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,commercial,763,2,14.3,0.26,104,236,down
4192,content_d50e451c8ce5,client_f369cb89fc,0.7126734278682447,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,informational,4,0,6.0,0.0,20,141,up
4193,content_4dfc550dd595,client_7f2253d7e2,0.712671081288425,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,transactional,902,8,9.1,0.89,20,92,down
4194,content_18994cea8960,client_bbb965ab0c,0.7126119228547525,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,940,9,4.3,0.96,20,139,down
4195,content_3d9912b01a31,client_7f2253d7e2,0.7125808758894288,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,commercial,1846,2,21.4,0.11,20,96,down
4196,content_dd0473176913,client_6208ef0f77,0.7125518390509674,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,1528,3,18.6,0.2,104,299,stable
4197,content_d99bdb65ecf0,client_6208ef0f77,0.7125422072949074,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,commercial,10303,29,25.3,0.28,104,223,stable
4198,content_864a2769ac81,client_f369cb89fc,0.7125377067320516,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,1500,10,8.3,0.67,20,117,up
4199,content_2f46f52a311b,client_7f2253d7e2,0.7125365844067612,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,2102,6,20.0,0.29,20,92,down
4200,content_f525482849ac,client_19581e27de,0.7125353481238758,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,2935,0,12.6,0.0,104,236,stable
4201,content_b7bd590fe572,client_19581e27de,0.7124835365020502,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,commercial,12331,3,2.9,0.02,104,313,down
4202,content_e7741ea8da13,client_bbb965ab0c,0.7124657864275281,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,1820,5,11.3,0.27,20,120,down
4203,content_55f75c034970,client_d029fa3a95,0.7124654353871679,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,comparison article,informational,3998,1,6.4,0.03,8,140,up
4204,content_d30b448b0bab,client_19581e27de,0.7124633214959586,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,transactional,2242,0,8.1,0.0,104,329,down
4205,content_48646ae101fe,client_f369cb89fc,0.7124599325174573,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,transactional,285,5,5.2,1.75,20,187,down
4206,content_6803f114c09c,client_19581e27de,0.7124519159372565,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,transactional,363,0,6.2,0.0,104,329,stable
4207,content_c79bfcc07824,client_4e07408562,0.7124323723602766,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,1321,3,9.4,0.23,14,230,down
4208,content_caf33594a986,client_d029fa3a95,0.712374261056855,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,comparison article,informational,111,0,10.6,0.0,20,141,down
4209,content_c74b9264564e,client_19581e27de,0.7123579442922634,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,2250,9,6.0,0.4,20,119,stable
4210,content_a46536ef982a,client_19581e27de,0.7123214466978547,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,transactional,572,0,30.6,0.0,104,236,up
4211,content_32b4e5a2f630,client_8527a891e2,0.7123098959137146,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,2663,2,6.5,0.08,102,223,down
4212,content_0baffe335206,client_19581e27de,0.712308930480585,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,transactional,4057,6,6.0,0.15,20,124,down
4213,content_1a47a3396608,client_8527a891e2,0.7122900255863636,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,transactional,3316,4,6.8,0.12,104,309,down
4214,content_01c85c6f8b6d,client_6208ef0f77,0.7122884638379751,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,commercial,1073,0,25.4,0.0,104,216,up
4215,content_96f71db7aa78,client_f369cb89fc,0.7122584738120141,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,transactional,412,1,6.1,0.24,20,187,down
4216,content_53ef66d4e6b3,client_349c41201b,0.7122423857899348,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,transactional,359,0,8.6,0.0,20,119,down
4217,content_3379b1fa609a,client_3fdba35f04,0.7122264089544047,investigate_quiet_risk,model_decline_risk_high|ctr_underperforming_for_position,False,True,True,False,False,False,False,keyword article,informational,1333,0,3.2,0.0,19,144,down
4218,content_daabedc0fedf,client_19581e27de,0.7122231749589812,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,transactional,8347,7,7.9,0.08,104,256,stable
4219,content_013469eece01,client_19581e27de,0.7122162028816236,investigate_quiet_risk,model_decline_risk_high,False,True,False,False,False,False,False,keyword article,informational,458,1,17.5,0.22,104,256,stable
4220,content_05393a9d0c65,client_349c41201b,0.7122075939620046,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,37925,119,8.1,0.31,20,111,down
4221,content_57adfe752365,client_f74efabef1,0.7121859722939266,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,2951,11,10.7,0.37,20,117,stable
4222,content_1c828025ea73,client_19581e27de,0.7121788258672305,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,commercial,451,1,26.0,0.22,104,257,up
4223,content_61c10426474c,client_19581e27de,0.7121615666505896,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,transactional,7151,6,5.0,0.08,104,330,down
